lastSaleTime,MSFT,AAPL,AMZN,GOOGL,BABA,FB,BRK.A,JNJ,WMT,V,PG,JPM,TSM,MA,INTC,VZ,UNH,T,MRK,HD,NVS,KO,PFE,BAC,PEP,DIS,XOM,CSCO,TM,CHL,NFLX,ORCL,CMCSA,NVDA,ADBE,CVX,ABT,RDS.A,LLY,COST,BMY,SAP,NKE,AMGN,CRM,MCD,MDT,AZN,PM,TMO
1586364237.169027,165.34,265.015,2030.98,1200.87,194.98,172.03,283980,140.085,121.92,174.66,114.8,93.155,50.45,270.04,59.015,57.21,259.0,29.615,80.21,196.015,85.21,47.27,34.065,23.205,131.495,101.82,42.7,41.595,122.8,39.91,372.36,52.43,37.735,266.365,312.32,83.795,82.51,37.495,144.63,305.5,57.825,114.45,85.445,211.475,151.54,177.97,96.72,43.56,75.21,298.9
1586364297.394036,165.5,265.02,2032.62,1202.35,194.98,172.07,283980,140.19,121.92,174.43,114.64,93.11,50.45,270.04,59.015,57.155,257.595,29.605,80.205,196.015,85.21,47.32,34.1,23.235,131.31,101.785,42.7,41.605,122.8,39.91,372.36,52.465,37.73,266.625,313.33,83.92,82.51,37.495,144.265,305.4,57.905,114.45,85.445,211.475,151.47,177.97,96.76,43.56,75.21,298.965
1586364357.597713,165.445,265.3,2032.055,1202.35,194.93,172.09,283980,140.12,121.92,174.605,114.64,93.11,50.415,270.585,59.02,57.165,257.595,29.605,80.265,196.015,85.21,47.285,34.115,23.255,131.31,101.78,42.69,41.605,122.8,39.925,372.26,52.46,37.715,266.53,313.59,83.99,82.51,37.495,144.265,305.4,57.945,114.45,85.445,211.475,151.53,178.03,96.85,43.56,75.2,298.965
1586364417.820154,165.55,265.3,2031.45,1202.82,194.9,172.09,283980,140.195,121.92,174.605,114.74,93.11,50.43,270.585,59.02,57.23,258.955,29.64,80.29,195.595,85.21,47.33,34.12,23.235,131.43,101.78,42.69,41.63,122.8,39.925,372.16,52.48,37.73,266.56,313.99,84.17,82.51,37.475,144.36,305.4,57.965,114.45,85.5,211.475,151.49,178.01,96.91,43.56,75.235,299.01
1586364477.993957,165.465,265.3,2031.45,1202.82,194.94,172.03,283980,140.325,121.76,174.465,114.76,93.225,50.425,270.585,59.04,57.255,259.05,29.665,80.355,195.62,85.35,47.35,34.135,23.24,131.43,101.87,42.74,41.685,122.8,39.925,372.16,52.47,37.73,266.88,313.615,84.295,82.51,37.475,144.455,305.4,57.985,114.45,85.5,211.475,151.49,177.68,96.98,43.56,75.27,299.13
1586364538.170357,165.385,265.3,2031.53,1202.82,195.15,172.03,283980,140.22,121.76,174.465,114.74,93.14,50.455,270.555,59.01,57.25,259.625,29.655,80.28,195.58,85.35,47.375,34.12,23.23,131.43,101.87,42.745,41.675,122.8,39.925,372.16,52.47,37.755,266.72,313.57,84.39,82.59,37.475,144.455,305.4,57.925,114.45,85.5,211.475,151.49,177.83,96.98,43.56,75.27,298.95
1586364598.39113,165.27,265.3,2030.965,1203.52,195.13,172.075,283980,140.235,121.76,174.455,114.72,93.17,50.44,270.365,59.01,57.19,259.91,29.64,80.24,195.75,85.24,47.34,34.065,23.19,131.435,101.81,42.705,41.545,122.8,39.925,372.16,52.44,37.78,266.72,313.795,84.315,82.59,37.475,144.29,305.4,57.935,114.45,85.57,212.13,151.265,177.83,96.99,43.56,75.34,298.95
1586364658.60018,165.31,265.14,2030.965,1203.52,195.08,171.925,283980,140.27,121.675,174.44,114.545,93.17,50.44,270.03,58.86,57.2,260.03,29.645,80.235,195.77,85.24,47.3,34.065,23.205,131.435,101.965,42.7,41.555,122.8,39.93,371.93,52.41,37.75,266.72,313.49,84.385,82.48,37.475,144.275,305.4,57.925,114.45,85.57,212.13,151.11,177.955,96.995,43.56,75.34,298.95
1586364718.799365,165.265,265.14,2030.45,1202.48,195.01,171.77,283980,140.34,121.675,174.35,114.55,93.06,50.415,269.875,58.83,57.19,260.18,29.625,80.24,195.77,85.24,47.32,34.065,23.2,131.435,101.965,42.695,41.525,122.8,39.93,371.385,52.37,37.745,266.22,313.14,84.18,82.405,37.45,144.17,305.08,57.88,114.45,85.39,212.13,151.11,178.01,96.955,43.615,75.34,298.95
1586364778.97395,165.265,265.19,2030.45,1202.48,195.01,171.95,283980,140.31,121.675,174.15,114.49,93.075,50.39,270.0,58.875,57.195,260.18,29.635,80.245,195.77,85.24,47.32,34.09,23.21,131.45,101.9,42.705,41.52,122.8,39.93,371.45,52.39,37.75,266.37,313.26,84.26,82.41,37.45,144.255,305.08,57.915,114.37,85.39,212.13,151.215,178.01,97.13,43.62,75.265,298.95
1586364839.177735,165.105,265.19,2030.1,1202.48,195.01,171.64,283980,140.365,121.675,174.15,114.38,92.98,50.39,269.36,58.8,57.175,260.18,29.585,80.19,195.77,85.24,47.27,34.04,23.16,131.45,101.75,42.64,41.5,122.8,39.93,371.2,52.3,37.7,266.42,313.23,84.005,82.44,37.45,144.11,305.08,57.895,114.37,85.29,211.73,150.89,178.01,97.24,43.62,75.265,298.595
1586364899.374697,165.15,264.82,2030.025,1201.06,194.98,171.74,283980,140.34,121.675,173.76,114.2,92.97,50.35,269.505,58.8,57.18,259.555,29.585,80.16,195.83,85.33,47.3,34.045,23.18,131.455,101.625,42.64,41.435,122.8,39.93,371.2,52.3,37.7,266.42,313.23,84.065,82.415,37.43,144.16,304.49,57.835,114.37,85.225,211.73,150.99,177.47,97.25,43.62,75.265,298.595
1586364959.579549,164.945,264.57,2028.74,1201.06,194.85,171.615,283980,140.17,121.67,173.675,114.1,92.94,50.375,269.025,58.86,57.145,259.35,29.565,80.155,195.5,85.33,47.32,34.02,23.14,131.33,101.505,42.66,41.445,122.8,39.93,371.2,52.285,37.655,266.11,312.7,84.14,82.415,37.42,143.85,304.345,57.815,114.37,85.225,211.33,150.99,177.47,97.25,43.62,75.0,297.98
1586365019.780451,164.985,264.71,2027.675,1201.06,194.75,171.49,283980,140.29,121.51,173.675,114.29,92.865,50.375,269.025,58.79,57.17,259.37,29.565,80.075,195.5,85.33,47.37,34.02,23.11,131.345,101.415,42.66,41.46,122.8,39.93,371.19,52.285,37.62,266.01,312.7,84.02,82.415,37.42,143.51,304.17,57.81,114.37,85.225,211.4,150.725,177.47,97.18,43.62,75.02,297.965
1586365079.988995,165.04,264.89,2029.14,1201.55,194.93,171.62,283980,140.375,121.49,173.675,114.305,93.0,50.375,269.13,58.89,57.225,259.655,29.605,80.08,195.38,85.33,47.39,34.03,23.12,131.455,101.56,42.61,41.5,122.8,39.93,371.81,52.275,37.62,266.58,312.86,83.99,82.415,37.42,143.6,304.17,57.86,114.285,85.225,211.4,150.85,177.22,97.22,43.63,75.02,297.88
1586365140.204569,165.07,264.835,2028.49,1201.55,195.07,171.75,283980,140.34,121.49,173.75,114.145,92.885,50.365,269.13,58.85,57.17,259.96,29.575,80.105,195.48,85.415,47.405,34.035,23.1,131.445,101.665,42.61,41.51,122.8,39.93,372.65,52.255,37.62,266.58,312.86,83.865,82.67,37.43,143.52,303.995,57.845,114.285,85.215,211.55,151.02,177.385,97.21,43.63,75.02,297.88
1586365201.03348,165.21,264.995,2028.49,1202.18,195.09,171.7,283980,140.21,121.33,173.75,114.06,92.92,50.355,269.34,58.845,57.17,260.075,29.585,80.05,195.48,85.415,47.375,34.015,23.115,131.35,101.71,42.63,41.495,122.8,39.88,372.65,52.21,37.605,266.58,312.86,83.9,82.76,37.43,143.57,303.78,57.855,114.285,85.215,211.55,151.04,177.385,97.33,43.63,75.02,297.645
1586365261.25263,165.075,264.825,2029.405,1201.5,195.09,171.615,283980,140.035,121.2,173.445,114.06,92.82,50.32,269.5,58.75,57.135,259.935,29.565,79.965,195.41,85.35,47.33,33.985,23.05,131.21,101.65,42.585,41.46,122.8,39.845,371.31,52.17,37.55,266.54,312.86,83.805,82.76,37.43,143.565,303.895,57.905,114.285,85.19,211.55,150.74,177.385,97.33,43.63,74.94,297.675
1586365321.480707,165.16,264.66,2029.405,1201.5,195.15,171.62,283980,139.98,121.2,173.36,114.16,92.8,50.315,269.025,58.78,57.13,259.935,29.6,80.04,195.41,85.35,47.355,34.035,23.065,131.29,101.43,42.6,41.46,122.8,39.845,371.31,52.16,37.555,266.325,312.4,84.07,82.86,37.4,143.565,304.25,57.905,114.285,85.08,211.55,150.61,177.08,97.385,43.62,74.94,297.685
1586365381.663811,165.385,264.66,2029.26,1202.3,195.29,171.62,283980,140.065,121.44,173.36,114.16,92.95,50.325,269.25,58.905,57.19,260.15,29.59,80.13,195.46,85.35,47.36,34.05,23.08,131.29,101.6,42.565,41.44,122.8,39.845,372.49,52.225,37.565,266.325,312.44,83.945,82.915,37.39,143.865,304.61,57.925,114.285,85.08,211.27,150.89,177.08,97.46,43.62,74.985,298.055
1586365441.867767,165.225,264.8,2029.09,1201.185,195.4,171.75,283980,140.14,121.64,173.36,114.135,92.82,50.325,269.25,58.93,57.17,260.11,29.575,80.115,195.33,85.35,47.42,34.045,23.065,131.29,101.51,42.47,41.44,122.8,39.845,372.49,52.225,37.545,266.58,312.445,83.77,82.875,37.345,143.865,304.56,57.88,114.285,85.08,211.27,150.815,177.08,97.46,43.62,74.985,298.055
1586365502.076809,165.35,265.05,2029.09,1201.185,195.4,171.89,283980,140.14,121.64,173.765,114.09,92.95,50.365,269.545,58.955,57.215,260.11,29.59,80.03,195.33,85.35,47.47,34.015,23.07,131.29,101.575,42.475,41.515,122.8,39.845,372.49,52.26,37.56,266.84,312.885,83.77,82.875,37.36,143.78,304.71,57.875,114.285,85.22,211.27,151.0,177.08,97.435,43.71,74.985,298.155
1586365562.272818,165.46,264.845,2029.84,1202.1,195.41,171.715,283980,140.14,121.64,173.7,114.04,92.87,50.33,269.13,58.955,57.185,260.59,29.585,80.02,195.45,85.43,47.51,34.025,23.06,131.29,101.49,42.435,41.48,122.8,39.845,372.49,52.26,37.545,266.84,313.01,83.77,82.875,37.34,143.81,304.6,57.865,114.285,85.22,211.27,150.93,177.08,97.48,43.71,75.09,297.82
1586365622.470796,165.56,265.23,2030.365,1202.1,195.46,172.09,283980,140.14,121.79,173.87,114.26,92.975,50.37,269.665,59.065,57.185,260.59,29.59,80.15,195.45,85.43,47.5,34.05,23.08,131.29,101.43,42.38,41.54,122.8,39.845,372.49,52.275,37.555,266.84,313.01,83.61,82.8,37.32,143.945,304.64,57.875,114.285,85.19,211.27,150.98,177.175,97.515,43.71,75.07,298.5
1586365682.675167,165.67,265.265,2030.63,1202.1,195.49,172.17,283980,140.24,121.85,174.015,114.26,93.08,50.395,269.95,59.075,57.28,260.59,29.61,80.19,195.45,85.43,47.5,34.075,23.095,131.685,101.47,42.405,41.545,122.8,39.845,372.49,52.27,37.575,266.9,313.01,83.71,82.8,37.335,143.95,304.64,57.91,114.285,85.19,211.27,151.25,177.175,97.6,43.66,75.07,298.5
1586365742.88598,165.54,265.235,2030.63,1202.1,195.49,172.26,283980,140.23,121.81,174.015,114.27,93.1,50.395,269.71,59.085,57.27,260.205,29.585,80.18,195.45,85.44,47.5,34.045,23.095,131.685,101.41,42.365,41.535,122.8,39.845,372.49,52.28,37.51,266.885,313.585,83.65,82.805,37.335,143.99,304.71,57.9,114.285,85.225,211.27,151.235,177.5,97.6,43.66,75.07,298.5
1586365803.090388,165.42,265.065,2030.63,1202.23,195.49,172.28,283980,140.14,121.75,174.08,114.02,93.01,50.395,269.42,59.02,57.245,259.935,29.565,80.12,195.45,85.44,47.41,34.03,23.04,131.58,101.33,42.39,41.515,122.8,39.845,372.345,52.255,37.495,266.92,313.32,83.56,82.825,37.335,143.99,304.65,57.885,114.34,85.06,211.27,150.955,177.5,97.5,43.66,75.125,298.18
1586365863.294905,165.145,264.91,2029.75,1202.23,195.275,172.055,283980,140.18,121.73,173.45,113.985,93.01,50.395,268.99,59.0,57.185,259.475,29.52,80.06,195.25,85.37,47.335,34.025,23.045,131.58,101.145,42.255,41.435,122.8,39.845,372.345,52.105,37.465,266.92,313.17,83.49,82.7,37.335,143.775,304.46,57.81,114.34,85.005,211.27,150.615,177.075,97.47,43.66,75.125,297.85
1586365923.521998,165.27,264.81,2029.75,1202.23,195.34,172.015,283980,140.24,121.73,173.45,113.9,92.915,50.37,269.32,58.9,57.225,259.545,29.545,80.06,195.25,85.34,47.335,34.005,23.08,131.5,101.15,42.3,41.475,122.8,39.845,371.88,52.095,37.475,266.29,313.17,83.63,82.65,37.365,143.725,304.46,57.845,114.34,85.005,211.4,150.63,177.01,97.47,43.66,74.935,297.625
1586365983.727378,165.34,264.81,2029.75,1201.2,195.34,171.99,283980,140.185,121.6,173.45,113.84,92.915,50.36,268.785,58.9,57.215,259.415,29.555,80.01,195.235,85.31,47.325,33.995,23.065,131.5,101.19,42.34,41.475,122.8,39.845,371.88,52.095,37.455,266.29,313.17,83.63,82.65,37.365,143.735,304.15,57.8,114.34,85.03,211.4,150.63,177.01,97.44,43.59,74.91,297.625
1586366043.931738,165.41,264.865,2029.75,1201.2,195.39,172.065,283980,140.155,121.6,173.45,113.7,92.88,50.36,269.02,58.85,57.255,259.63,29.57,80.06,195.34,85.31,47.325,34.015,23.07,131.41,101.19,42.34,41.47,122.8,39.845,372.23,52.095,37.455,266.29,313.17,83.46,82.65,37.39,143.73,304.15,57.805,114.34,85.085,211.4,150.715,177.195,97.5,43.59,74.985,298.01
1586366104.160654,165.395,264.98,2030.07,1201.2,195.4,172.55,283980,140.185,121.34,173.85,113.775,92.945,50.32,269.19,58.89,57.305,259.665,29.59,80.09,195.34,85.335,47.325,34.025,23.105,131.41,101.3,42.34,41.505,122.8,39.875,372.23,52.095,37.48,266.62,313.17,83.68,82.7,37.48,143.895,304.15,57.86,114.34,85.235,211.465,150.73,177.5,97.595,43.59,75.025,298.01
1586366164.442903,165.355,264.95,2029.95,1201.2,195.385,172.43,283980,140.195,121.315,173.87,113.805,92.925,50.32,269.39,58.89,57.315,259.695,29.595,80.105,195.34,85.335,47.36,34.035,23.08,131.235,101.37,42.52,41.51,122.8,39.875,372.335,52.095,37.445,266.62,313.17,83.68,82.71,37.48,143.84,304.25,57.86,114.34,85.26,211.58,150.775,177.5,97.58,43.59,75.025,298.01
1586366224.830044,165.33,265.03,2029.95,1201.54,195.51,172.445,283980,140.2,121.47,173.79,113.785,92.945,50.32,269.03,58.93,57.335,259.79,29.595,80.075,195.34,85.335,47.36,34.04,23.105,131.36,101.285,42.52,41.51,122.8,39.88,372.34,52.2,37.495,266.3,313.64,83.68,82.61,37.505,143.925,304.335,57.835,114.34,85.27,211.58,150.89,177.5,97.58,43.59,75.05,298.19
1586366285.079362,165.34,264.93,2029.645,1201.54,195.405,172.465,283980,140.18,121.465,173.79,113.82,92.995,50.355,269.03,58.955,57.355,260.12,29.615,80.09,195.34,85.335,47.36,34.05,23.105,131.295,101.32,42.565,41.555,122.8,39.88,372.34,52.215,37.515,266.52,313.695,83.87,82.61,37.495,143.835,304.335,57.825,114.34,85.325,211.58,150.88,177.62,97.59,43.62,75.055,298.19
1586366345.940609,165.195,264.68,2029.52,1201.75,195.25,172.49,283980,139.775,121.42,173.73,113.665,93.035,50.345,269.03,58.905,57.285,259.97,29.605,80.005,195.29,85.335,47.325,34.02,23.11,131.39,101.295,42.49,41.535,122.8,39.88,372.34,52.21,37.48,266.52,313.71,83.87,82.705,37.49,143.835,304.335,57.865,114.34,85.285,211.58,150.83,177.62,97.59,43.62,75.055,298.19
1586366406.512359,165.155,264.695,2029.52,1201.75,195.23,172.36,283980,139.775,121.39,173.92,113.695,93.015,50.36,269.34,58.955,57.275,259.925,29.615,80.03,195.3,85.44,47.3,34.035,23.085,131.47,101.32,42.5,41.57,122.8,39.88,372.34,52.22,37.435,266.52,313.71,83.87,82.605,37.465,143.585,304.22,57.855,114.34,85.355,211.58,150.84,177.62,97.69,43.62,75.055,298.19
1586366466.840605,165.34,264.795,2029.945,1201.75,195.18,172.415,283980,139.97,121.39,173.92,113.805,93.045,50.36,269.5,59.035,57.275,259.98,29.635,80.13,195.3,85.44,47.365,34.075,23.135,131.48,101.37,42.515,41.58,122.8,39.85,372.595,52.275,37.43,266.59,313.89,83.76,82.6,37.465,143.545,304.265,57.885,114.36,85.47,211.58,150.97,177.62,97.64,43.62,75.055,298.19
1586366527.915724,165.34,264.75,2029.945,1201.75,195.205,172.4,283980,140.04,121.39,173.92,113.76,93.025,50.36,269.5,58.99,57.22,259.795,29.625,80.12,195.3,85.39,47.395,34.065,23.125,131.61,101.23,42.52,41.585,122.8,39.85,373.27,52.24,37.525,266.56,313.89,83.71,82.68,37.465,143.545,304.24,57.87,114.36,85.38,211.58,151.0,177.595,97.605,43.62,75.14,298.93
1586366588.325971,165.13,264.945,2029.39,1203.71,195.16,172.58,283980,140.04,121.39,174.11,113.8,93.12,50.335,269.5,59.085,57.22,259.93,29.645,80.17,195.3,85.39,47.445,34.075,23.155,131.66,101.17,42.54,41.61,122.805,39.85,373.27,52.245,37.59,266.44,314.02,83.87,82.68,37.445,143.545,304.24,57.89,114.36,85.4,211.58,151.07,177.595,97.66,43.62,75.14,298.93
1586366649.191004,165.155,265.02,2029.39,1203.71,195.15,172.68,283980,140.04,121.39,174.11,113.84,93.15,50.335,269.5,59.08,57.235,259.94,29.645,80.215,195.3,85.39,47.445,34.095,23.145,131.705,101.065,42.515,41.585,122.805,39.85,373.27,52.245,37.59,266.44,314.08,83.805,82.6,37.425,143.76,304.24,57.87,114.515,85.51,211.945,151.15,177.51,97.81,43.62,75.14,298.93
1586366709.930774,164.985,265.045,2030.77,1203.47,195.21,172.68,283980,140.04,121.39,174.06,113.84,93.145,50.345,269.595,59.115,57.27,260.44,29.645,80.19,195.82,85.39,47.43,34.095,23.155,131.63,101.055,42.505,41.59,122.805,39.85,373.32,52.245,37.58,266.73,314.08,83.805,82.635,37.415,143.76,304.125,57.87,114.515,85.51,211.945,151.24,177.51,97.79,43.66,75.14,298.93
1586366771.868528,164.76,264.87,2030.5,1202.51,195.12,172.485,283980,140.04,120.94,174.06,113.855,93.135,50.335,269.595,59.045,57.285,260.19,29.645,80.17,195.84,85.39,47.43,34.1,23.145,131.535,101.0,42.505,41.585,122.805,39.85,373.25,52.245,37.565,266.68,314.08,83.75,82.635,37.405,143.825,304.105,57.88,114.515,85.52,211.945,151.03,177.74,97.915,43.66,75.11,298.89
1586366832.07379,164.72,264.75,2027.88,1202.51,194.915,172.48,283980,140.24,120.94,173.71,113.935,93.07,50.29,269.01,58.985,57.29,259.92,29.615,80.155,195.74,85.39,47.41,34.12,23.125,131.47,100.955,42.51,41.57,122.805,39.85,373.25,52.225,37.54,266.05,314.08,83.62,82.635,37.41,143.825,304.105,57.845,114.515,85.5,211.945,150.83,177.74,97.945,43.66,75.11,298.89
1586366892.92302,164.78,264.75,2027.88,1201.945,194.87,172.345,283980,140.24,120.94,173.54,113.915,93.15,50.25,268.96,58.945,57.3,259.875,29.605,80.2,195.74,85.39,47.465,34.115,23.13,131.51,101.02,42.49,41.57,122.805,39.85,373.25,52.215,37.545,266.14,314.08,83.62,82.635,37.41,143.825,304.105,57.805,114.515,85.5,212.145,150.78,177.74,97.95,43.665,75.11,298.89
1586366953.581971,164.74,264.75,2027.285,1201.945,194.7,172.36,283980,140.11,120.94,173.5,113.855,93.0,50.25,268.72,58.9,57.285,259.865,29.585,80.205,195.74,85.39,47.48,34.085,23.105,131.425,100.915,42.375,41.52,122.805,39.85,372.16,52.22,37.485,266.14,313.72,83.46,82.7,37.41,143.48,304.11,57.795,114.515,85.45,212.145,150.63,176.67,97.895,43.665,75.11,298.845
1586367013.801016,164.61,264.605,2027.025,1201.945,194.75,172.5,283980,140.19,121.16,173.44,113.755,92.985,50.215,268.72,58.945,57.31,259.735,29.57,80.175,195.29,85.39,47.415,34.06,23.075,131.37,100.905,42.34,41.505,122.805,39.85,372.02,52.22,37.5,265.94,313.37,83.47,82.7,37.35,143.48,304.25,57.79,114.515,85.385,211.87,150.405,176.57,97.835,43.665,75.11,298.845
1586367074.248771,164.61,264.52,2027.025,1201.44,194.855,172.605,283980,140.19,121.26,173.56,113.645,92.98,50.215,268.355,58.965,57.335,259.695,29.545,80.14,195.39,85.39,47.48,34.065,23.09,131.49,100.87,42.355,41.51,122.805,39.85,372.02,52.19,37.505,265.94,313.37,83.49,82.7,37.35,143.48,304.25,57.79,114.515,85.365,211.87,150.52,176.51,97.78,43.665,75.11,298.845
1586367134.461759,164.73,264.52,2027.025,1202.37,194.725,172.7,283980,140.19,121.26,173.4,113.74,93.015,50.215,268.61,58.965,57.345,259.85,29.535,80.205,195.32,85.39,47.45,34.115,23.09,131.45,101.09,42.325,41.505,122.805,39.85,372.695,52.215,37.435,265.94,313.37,83.43,82.7,37.37,143.48,304.605,57.815,114.515,85.305,211.87,150.685,176.58,97.745,43.685,75.11,298.845
1586367194.663431,164.505,264.52,2027.25,1201.25,194.7,172.65,283980,140.19,121.26,173.29,113.565,92.94,50.215,268.335,58.91,57.315,259.93,29.515,80.22,195.41,85.39,47.415,34.105,23.07,131.425,100.925,42.28,41.495,122.805,39.85,372.37,52.18,37.38,265.51,313.365,83.43,82.8,37.37,143.48,304.49,57.805,114.515,85.23,211.87,150.71,176.42,97.73,43.675,74.86,298.63
1586367254.920485,164.26,263.9,2025.965,1200.44,194.48,172.26,283980,140.19,121.28,173.07,113.44,92.62,50.15,267.57,58.79,57.305,259.65,29.48,80.23,195.18,85.42,47.36,34.135,22.98,131.335,100.65,42.295,41.415,122.805,39.84,372.025,52.14,37.315,264.99,313.04,83.305,82.8,37.37,143.61,304.59,57.85,114.515,85.15,211.87,150.38,176.18,97.89,43.675,74.89,298.035
1586367315.128906,164.32,263.9,2024.98,1199.24,194.425,172.23,283980,140.19,121.415,173.04,113.45,92.675,50.095,267.68,58.79,57.365,259.48,29.475,80.23,195.26,85.42,47.345,34.125,22.98,131.39,100.57,42.25,41.45,122.805,39.84,371.73,52.19,37.3,264.99,313.04,83.21,82.8,37.37,143.61,304.59,57.795,114.515,85.15,211.87,150.38,175.94,97.76,43.675,74.89,298.185
1586367376.480257,164.235,263.625,2024.85,1198.74,194.38,172.12,283980,140.115,121.32,173.04,113.57,92.555,50.095,267.44,58.695,57.325,258.865,29.435,80.01,195.16,85.42,47.345,34.11,22.97,131.145,100.41,42.22,41.38,122.845,39.82,371.73,52.175,37.265,264.99,313.04,83.21,82.7,37.37,143.42,304.59,57.73,114.515,85.15,211.7,150.36,175.475,97.63,43.63,74.89,298.185
1586367438.541771,164.13,263.725,2024.48,1198.74,194.33,172.31,283980,140.115,121.335,172.64,113.54,92.47,50.045,267.395,58.695,57.325,258.565,29.425,80.0,194.845,85.42,47.305,34.075,22.935,131.055,100.32,42.22,41.33,122.845,39.82,371.73,52.185,37.215,264.99,312.465,83.01,82.7,37.295,143.35,304.71,57.715,114.515,84.885,211.7,150.2,175.85,97.575,43.63,74.89,297.225
1586367499.154613,164.25,263.82,2024.48,1198.79,194.31,172.27,283980,140.115,121.395,172.485,113.48,92.485,50.045,267.22,58.71,57.375,258.86,29.445,80.0,194.85,85.42,47.32,34.09,22.945,131.16,100.38,42.215,41.355,122.845,39.82,371.73,52.16,37.22,264.72,312.52,83.07,82.7,37.3,143.35,304.83,57.69,114.16,84.96,211.7,150.2,175.88,97.605,43.63,74.89,297.58
1586367559.53603,164.12,263.68,2024.65,1198.85,194.05,172.23,283980,140.02,121.4,172.52,113.56,92.395,49.995,266.99,58.66,57.37,258.985,29.425,80.0,194.85,85.42,47.335,34.075,22.9,131.215,100.22,42.195,41.33,122.845,39.82,371.73,52.16,37.155,264.365,312.58,82.91,82.73,37.3,143.5,304.71,57.69,114.16,84.795,211.7,150.2,175.53,97.605,43.63,74.89,297.6
1586367620.108051,164.41,263.79,2024.65,1198.85,194.165,172.275,283980,140.02,121.42,172.52,113.56,92.41,50.03,267.36,58.66,57.355,258.98,29.405,80.065,194.86,85.39,47.37,34.105,22.92,131.325,100.12,42.135,41.33,122.845,39.82,371.73,52.17,37.16,264.39,312.645,82.78,82.825,37.19,143.63,304.71,57.745,114.16,84.885,211.7,150.18,175.215,97.85,43.655,74.695,297.855
1586367680.591381,164.575,264.14,2025.29,1198.36,194.23,172.45,283980,140.255,121.42,172.73,113.6,92.52,50.05,267.36,58.75,57.4,259.7,29.41,80.115,195.165,85.39,47.375,34.1,22.95,131.3,100.225,42.18,41.36,122.845,39.82,371.73,52.205,37.2,264.78,312.72,82.81,82.725,37.18,143.66,304.475,57.81,114.16,84.92,211.7,150.35,175.775,97.98,43.665,74.695,297.855
1586367741.115739,164.555,264.09,2025.29,1198.36,194.4,172.39,283980,140.255,121.28,172.6,113.48,92.52,50.025,267.65,58.75,57.37,259.61,29.375,80.075,195.24,85.39,47.32,34.08,22.95,131.29,100.28,42.18,41.325,122.845,39.82,371.7,52.205,37.175,264.78,312.805,82.81,82.69,37.18,143.66,304.475,57.795,114.16,84.98,212.075,150.35,176.08,98.03,43.665,74.695,297.855
1586367801.736539,164.33,263.74,2025.01,1198.36,194.345,172.41,283980,140.255,121.295,172.57,113.46,92.52,50.015,267.22,58.73,57.325,259.54,29.37,80.01,195.07,85.39,47.315,34.025,22.92,131.29,100.215,42.18,41.3,122.845,39.82,371.2,52.14,37.18,264.62,312.73,82.81,82.58,37.18,143.66,304.475,57.715,114.16,84.935,212.075,150.155,176.065,97.89,43.665,74.65,297.275
1586367862.029469,164.235,263.74,2025.345,1198.36,194.335,172.19,283980,140.13,121.295,172.44,113.455,92.285,50.045,267.01,58.755,57.33,259.225,29.365,79.95,195.05,85.39,47.275,33.98,22.895,131.25,100.15,42.18,41.3,122.845,39.82,371.07,52.115,37.165,264.3,312.73,82.96,82.58,37.215,143.11,304.3,57.695,114.175,84.845,212.075,150.15,175.81,97.92,43.665,74.65,297.275
1586367922.526579,164.33,263.99,2025.345,1197.45,194.34,172.22,283980,140.05,121.25,172.28,113.48,92.39,50.045,267.42,58.775,57.375,259.235,29.375,79.955,194.945,85.39,47.275,33.99,22.93,131.215,100.13,42.27,41.295,122.85,39.82,371.07,52.145,37.14,264.095,312.73,83.075,82.58,37.28,142.96,303.92,57.725,114.205,84.845,212.075,150.08,176.085,97.995,43.58,74.67,297.275
1586367982.826608,164.485,264.22,2025.345,1197.45,194.465,172.33,283980,140.05,121.255,172.67,113.605,92.465,50.055,267.7,58.825,57.385,259.25,29.4,80.0,195.27,85.39,47.275,34.015,22.95,131.25,100.21,42.345,41.315,123.0,39.82,371.34,52.135,37.205,264.095,312.19,83.23,82.58,37.28,143.03,303.81,57.73,114.205,85.01,211.82,150.355,176.13,97.98,43.58,74.67,297.275
1586368043.286228,164.35,264.16,2025.345,1197.45,194.44,172.36,283980,140.05,121.32,172.67,113.73,92.47,50.055,267.63,58.825,57.375,259.28,29.405,80.04,195.295,85.395,47.345,34.025,22.95,131.34,100.045,42.315,41.3,123.0,39.82,371.34,52.165,37.16,264.095,312.19,83.23,82.705,37.28,143.03,303.72,57.745,114.205,85.0,211.94,150.305,175.61,97.97,43.58,74.81,297.275
1586368103.610038,164.26,264.025,2026.25,1198.8,194.345,172.47,283980,140.15,121.32,172.855,113.735,92.55,50.07,267.22,58.825,57.405,259.32,29.4,80.04,195.57,85.395,47.35,34.035,22.96,131.435,100.05,42.355,41.3,122.955,39.82,371.56,52.17,37.155,264.71,312.565,83.23,82.82,37.29,143.085,303.72,57.715,114.205,84.955,212.37,150.38,175.48,97.885,43.58,74.84,298.145
